Предприятие;
Объект;
Вид оборудования;
Дисп. наименование;
Тип;
Зав. номер;
Сер. номер;
Год выпуска;
Год ввода в эксплуатацию;
Дата отбора пробы;
Марка пробы;
Температура пробы;
DATE ;TIME ;TS_TEMP ;PROB_TEMP ;PROB_OTN_VL ;PROBE_VlAGOSOD ;SP ;STATUS ; 
20251208;12:48:24;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:48:29;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:48:34;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:48:39;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:48:44;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:48:49;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:48:54;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:48:59;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:04;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:09;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:14;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:19;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:24;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:29;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:34;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:39;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:44;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:49;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:54;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:49:59;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:04;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:09;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:14;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:19;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:24;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:30;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251208;12:50:35;-0,5;0,0;0,0;0,0;50,0;Подготовка;
