20251210;00:00:05;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:10;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:15;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:20;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:26;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:31;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:36;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:41;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:46;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:51;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:00:56;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:01;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:06;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:11;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:16;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:21;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:26;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:31;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:36;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:41;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:46;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:51;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:01:56;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:01;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:06;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:11;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:16;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:21;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:26;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:32;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:37;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:42;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:47;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:52;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:02:57;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:02;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:07;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:12;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:17;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:22;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:27;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:32;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:37;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:42;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:47;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:52;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:03:57;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:02;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:07;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:12;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:17;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:22;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:27;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:32;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:38;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:43;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:48;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:53;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:04:58;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:03;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:08;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:13;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:18;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:23;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:28;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:33;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:38;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:43;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:48;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:53;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:05:58;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:03;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:08;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:13;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:18;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:23;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:28;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:33;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:38;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:44;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:49;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:54;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:06:59;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:04;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:09;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:14;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:19;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:24;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:29;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:34;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:39;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:44;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:49;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:54;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:07:59;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:04;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:09;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:14;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:19;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:24;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:29;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:34;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:39;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:44;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:50;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:08:55;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:00;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:05;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:10;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:15;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:20;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:25;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:30;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:35;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:40;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:45;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:50;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:09:55;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:00;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:05;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:10;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:15;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:20;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:25;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:30;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:35;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:40;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:45;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:50;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:10:56;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:01;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:06;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:11;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:16;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:21;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:26;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:31;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:36;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:41;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:46;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:51;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:11:56;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:01;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:06;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:11;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:16;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:21;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:26;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:31;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:36;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:41;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:46;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:51;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:12:56;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:13:02;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:13:07;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:13:12;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:13:17;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:13:22;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:13:27;-0,5;0,0;0,0;0,0;50,0;Подготовка;
20251210;00:13:32;-0,5;0,0;0,0;0,0;50,0;Подготовка;
